id,prediction
1845,4.820933
1846,5.8307853
1847,5.6349945
1848,1.5516853
1849,4.073917
1850,24.766056
1851,51.182632
1852,128.2581
1853,248.9631
1854,402.21838
1855,548.5373
1856,670.58325
1857,761.2855
1858,813.6865
1859,846.9088
1860,822.56177
1861,746.0356
1862,618.9759
1863,496.91348
1864,374.7175
1865,231.40958
1866,114.02647
1867,37.908783
1868,13.00535
1869,2.996353
1870,0.45954677
1871,2.888263
1872,1.8321537
1873,3.5474923
1874,18.353416
1875,51.388092
1876,118.93886
1877,233.70221
1878,341.39822
1879,463.95563
1880,528.4103
1881,655.6014
1882,678.4457
1883,560.6997
1884,368.83624
1885,237.76573
1886,204.91873
1887,197.06831
1888,188.61327
1889,128.07303
1890,68.126755
1891,39.570324
1892,13.259773
1893,6.7402625
1894,5.419748
1895,1.9743097
1896,1.587159
1897,2.7202418
1898,14.235755
1899,29.589685
1900,70.060135
1901,126.42006
1902,312.06335
1903,455.9812
1904,526.6246
1905,545.5294
1906,616.80493
1907,752.5795
1908,781.75073
1909,709.0423
1910,607.6049
1911,507.12598
1912,374.4065
1913,232.67937
1914,116.07202
1915,44.84025
1916,14.50549
1917,4.3703437
1918,1.86953
1919,1.2148482
1920,3.6985767
1921,5.3870516
1922,20.767662
1923,48.449375
1924,116.679054
1925,243.6092
1926,398.12222
1927,527.72107
1928,647.6461
1929,742.8661
1930,807.324
1931,825.0186
1932,806.44916
1933,736.2441
1934,628.9194
1935,511.7938
1936,382.23834
1937,239.60075
1938,122.06803
1939,49.299973
1940,14.375544
1941,5.3844485
1942,2.1465566
1943,1.62265
1944,2.560267
1945,5.6373677
1946,16.750341
1947,43.09642
1948,117.51846
1949,237.36499
1950,392.82556
1951,539.362
1952,644.0312
1953,728.26544
1954,736.16425
1955,673.9332
1956,560.8637
1957,611.9845
1958,468.6414
1959,326.85083
1960,249.92973
1961,169.929
1962,88.08763
1963,39.86598
1964,12.962319
1965,0.47097975
1966,3.0581825
1967,0.81712115
1968,0.96307516
1969,1.5077707
1970,10.334656
1971,21.10419
1972,58.545982
1973,103.310455
1974,138.37573
1975,185.00328
1976,169.68488
1977,145.26433
1978,255.8673
1979,460.58038
1980,568.3687
1981,619.1341
1982,603.056
1983,503.70755
1984,367.57782
1985,228.54662
1986,108.852005
1987,36.1491
1988,11.562046
1989,0.3411465
1990,3.4476547
1991,4.0353746
1992,0.0
1993,0.0
1994,0.0
1995,5.578243
1996,6.2706285
1997,10.655037
1998,38.91354
1999,74.850044
2000,164.07944
2001,202.91902
2002,219.99368
2003,228.64949
2004,232.27928
2005,250.451
2006,341.54663
2007,385.5297
2008,266.271
2009,156.80869
2010,92.394844
2011,38.92109
2012,10.256261
2013,1.6998345
2014,4.8990946
2015,2.491526
2016,0.0
2017,0.0
2018,13.927412
2019,40.793858
2020,114.18878
2021,243.32729
2022,401.73596
2023,549.7237
2024,674.0336
2025,761.26276
2026,796.5445
2027,783.3879
2028,728.7453
2029,634.62805
2030,561.2908
2031,391.50345
2032,310.81155
2033,212.03703
2034,112.392815
2035,38.6032
2036,10.509194
2037,0.0
2038,0.0
2039,1.9099458
2040,0.0
2041,2.838017
2042,20.497732
2043,45.198772
2044,103.72625
2045,226.04446
2046,380.39844
2047,491.41086
2048,593.9408
2049,717.7837
2050,784.9951
2051,823.0597
2052,785.64703
2053,729.72406
2054,562.2026
2055,385.72266
2056,249.77129
2057,164.07808
2058,94.62128
2059,49.291588
2060,16.966717
2061,0.95726395
2062,4.282273
2063,0.838263
2064,0.12040376
2065,1.4481013
2066,15.80994
2067,35.05167
2068,66.35802
2069,109.70702
2070,136.32906
2071,166.77695
2072,178.18141
2073,224.05795
2074,326.37045
2075,265.04767
2076,225.43665
2077,238.80502
2078,202.46945
2079,168.85051
2080,129.25157
2081,86.375404
2082,46.00439
2083,19.747179
2084,6.354258
2085,0.5222262
2086,4.6717935
2087,0.99584067
2088,1.843834
2089,3.6980007
2090,13.791288
2091,16.233438
2092,17.165901
2093,17.139553
2094,38.67583
2095,82.18132
2096,69.49556
2097,36.719433
2098,71.5445
2099,152.77222
2100,170.33136
2101,186.11674
2102,171.92688
2103,144.18019
2104,116.25749
2105,86.86433
2106,57.49848
2107,28.248638
2108,8.391092
2109,3.6043427
2110,4.3215585
2111,1.0206826
2112,0.0
2113,0.0
2114,12.80665
2115,37.467945
2116,90.82322
2117,201.8829
2118,359.9335
2119,500.63116
2120,596.8367
2121,671.6739
2122,708.2109
2123,686.3943
2124,655.27765
2125,637.93463
2126,510.68576
2127,357.48697
2128,243.1611
2129,144.84378
2130,76.786674
2131,36.67399
2132,14.182216
2133,2.114324
2134,1.7728176
2135,5.756986
2136,3.5042548
2137,2.199702
2138,14.565631
2139,21.947153
2140,46.438255
2141,59.984295
2142,75.740845
2143,136.78278
2144,238.38808
2145,405.46985
2146,473.79587
2147,506.62628
2148,532.23206
2149,427.88184
2150,231.71188
2151,140.41882
2152,107.7994
2153,93.15556
2154,65.532036
2155,36.143
2156,13.978957
2157,3.5385094
2158,3.9543505
2159,0.53407836
